id,productName,productDescription,productPrice,productType
8598,Konklux,Konklux_0.8.1,0.16,Software
8599,Aerified,Aerified_2.67,4.41,Hardware
8600,Otcom,Otcom_2.97,1.35,Service
8601,Andalax,Andalax_0.2.4,3.14,Software
8602,Gembucket,Gembucket_6.3,9.48,Service
8603,Matsoft,Matsoft_0.38,9.45,Hardware
8604,Greenlam,Greenlam_0.48,2.48,Service
8605,It,It_8.71,3.62,Hardware
8606,Holdlamis,Holdlamis_8.9,2.71,Software
8607,Alphazap,Alphazap_5.2,3.86,Service
8608,Vagram,Vagram_1.5.7,6.44,Software
8609,Sub-Ex,Sub-Ex_9.81,8.37,Software
8610,Tin,Tin_4.01,1.13,Service
8611,Biodex,Biodex_0.2.7,8.58,Hardware
8612,Sonair,Sonair_0.58,9.54,Hardware
8613,Konklux,Konklux_4.1.8,7.43,Hardware
8614,Y-find,Y-find_0.33,1.34,Hardware
8615,It,It_0.4.6,6.47,Hardware
8616,Hatity,Hatity_5.22,8.26,Hardware
8617,Bamity,Bamity_4.9,5.59,Software
8618,Trippledex,Trippledex_0.5.1,9.12,Service
8619,Stronghold,Stronghold_2.0,6.31,Service
8620,Tin,Tin_4.8,3.73,Service
8621,Voyatouch,Voyatouch_0.58,0.38,Software
8622,Biodex,Biodex_7.88,1.24,Hardware
8623,Kanlam,Kanlam_0.56,0.66,Service
8624,Holdlamis,Holdlamis_1.4.0,3.27,Software
8625,Tresom,Tresom_0.68,9.21,Software
8626,Tampflex,Tampflex_0.59,1.16,Software
8627,Ventosanzap,Ventosanzap_2.88,0.34,Service
8628,Greenlam,Greenlam_0.24,6.78,Software
8629,Sonair,Sonair_0.8.0,2.34,Software
8630,Y-find,Y-find_0.4.4,4.65,Hardware
8631,Regrant,Regrant_2.4,6.17,Hardware
8632,Keylex,Keylex_7.1,4.85,Hardware
8633,Tempsoft,Tempsoft_0.18,8.74,Hardware
8634,Tin,Tin_0.3.7,1.96,Software
8635,Vagram,Vagram_0.1.9,2.28,Hardware
8636,Toughjoyfax,Toughjoyfax_6.45,6.97,Hardware
8637,Zaam-Dox,Zaam-Dox_9.49,1.41,Hardware
8638,Keylex,Keylex_3.3.1,3.56,Software
8639,Mat Lam Tam,Mat Lam Tam_3.96,5.02,Service
8640,Ronstring,Ronstring_5.8,0.46,Software
8641,Cardify,Cardify_1.9.5,3.06,Software
8642,Kanlam,Kanlam_0.3.1,6.63,Software
8643,Voyatouch,Voyatouch_0.4.3,5,Service
8644,Zontrax,Zontrax_5.8.0,9.12,Hardware
8645,Cardguard,Cardguard_2.6,6.62,Hardware
8646,Tampflex,Tampflex_0.6.8,7.09,Software
8647,Voyatouch,Voyatouch_0.86,9.19,Hardware
8648,Voyatouch,Voyatouch_0.9.6,8.58,Software
8649,Latlux,Latlux_0.1.9,9.85,Software
8650,Cardguard,Cardguard_0.10,3.48,Service
8651,Stim,Stim_5.0,4.11,Software
8652,Veribet,Veribet_3.0,4.43,Service
8653,Cardify,Cardify_0.38,5.63,Hardware
8654,Zoolab,Zoolab_1.70,5.73,Software
8655,Sonair,Sonair_0.23,1.74,Hardware
8656,Sonsing,Sonsing_5.57,6.66,Hardware
8657,Solarbreeze,Solarbreeze_6.79,0.38,Service
8658,Konklab,Konklab_1.3,1.83,Hardware
8659,Stim,Stim_0.5.5,4.02,Service
8660,Overhold,Overhold_4.7.2,5.02,Service
8661,Aerified,Aerified_0.2.5,8.02,Hardware
8662,Zamit,Zamit_3.28,5.35,Hardware
8663,Andalax,Andalax_1.8,7.75,Software
8664,Lotlux,Lotlux_2.50,4.87,Service
8665,Cardguard,Cardguard_0.9.3,2.29,Hardware
8666,Job,Job_1.9,7.43,Service
8667,Zaam-Dox,Zaam-Dox_1.6.1,6.17,Hardware
8668,Opela,Opela_0.24,7.31,Service
8669,Stringtough,Stringtough_9.03,4.67,Service
8670,Bigtax,Bigtax_1.9,6.08,Hardware
8671,Stringtough,Stringtough_0.1.8,4.58,Hardware
8672,Tin,Tin_0.75,5.96,Software
8673,Cardguard,Cardguard_8.9,7.54,Hardware
8674,Y-Solowarm,Y-Solowarm_9.59,1.73,Service
8675,Y-Solowarm,Y-Solowarm_0.5.3,5.58,Service
8676,Greenlam,Greenlam_9.47,0.98,Hardware
8677,Voyatouch,Voyatouch_0.1.3,4.02,Hardware
8678,Lotlux,Lotlux_6.87,1.59,Service
8679,Hatity,Hatity_0.2.1,9.79,Software
8680,Latlux,Latlux_4.2,2.21,Service
8681,Veribet,Veribet_3.44,0.94,Service
8682,Sonair,Sonair_4.9,2.56,Software
8683,Tampflex,Tampflex_0.79,2.08,Software
8684,Kanlam,Kanlam_0.3.4,5.39,Hardware
8685,Aerified,Aerified_2.05,3.23,Hardware
8686,Bamity,Bamity_9.69,8.25,Hardware
8687,Alpha,Alpha_0.66,2.53,Hardware
8688,Asoka,Asoka_9.2.7,2.68,Software
8689,Zontrax,Zontrax_8.46,6.04,Software
8690,Y-Solowarm,Y-Solowarm_3.49,8.66,Software
8691,Holdlamis,Holdlamis_3.3,8.52,Hardware
8692,Cardguard,Cardguard_5.25,5.18,Hardware
8693,Transcof,Transcof_7.0.4,1.99,Hardware
8694,Ventosanzap,Ventosanzap_3.11,9.76,Software
8695,Alpha,Alpha_0.3.2,8.59,Hardware
8696,Keylex,Keylex_5.7.0,4.17,Service
8697,Prodder,Prodder_3.31,8.03,Software
8698,Bigtax,Bigtax_1.7,0.44,Hardware
8699,Stim,Stim_7.62,2,Hardware
8700,Flexidy,Flexidy_0.99,1.57,Hardware
8701,Span,Span_0.16,5.7,Software
8702,Regrant,Regrant_0.6.0,8.07,Hardware
8703,Ventosanzap,Ventosanzap_5.9,2.65,Hardware
8704,Stringtough,Stringtough_5.2.5,9.73,Software
8705,Quo Lux,Quo Lux_8.7,5.79,Hardware
8706,Opela,Opela_8.3,2.06,Software
8707,Tampflex,Tampflex_2.50,8.68,Service
8708,Andalax,Andalax_0.7.1,2.03,Software
8709,Bytecard,Bytecard_4.52,4.79,Service
8710,Lotstring,Lotstring_0.80,1.7,Service
8711,Duobam,Duobam_3.1,0.3,Software
8712,Solarbreeze,Solarbreeze_3.6.3,5.36,Hardware
8713,Span,Span_8.65,1.4,Hardware
8714,Prodder,Prodder_0.12,7.21,Hardware
8715,Transcof,Transcof_2.9,2.18,Service
8716,Cookley,Cookley_0.36,6.69,Hardware
8717,Veribet,Veribet_7.5.5,2.31,Software
8718,Toughjoyfax,Toughjoyfax_0.6.9,3.57,Hardware
8719,Gembucket,Gembucket_4.12,4.36,Software
8720,Temp,Temp_0.5.2,1.21,Software
8721,Lotstring,Lotstring_0.5.3,8.31,Software
8722,Zamit,Zamit_9.3,0.64,Software
8723,Alpha,Alpha_0.9.0,4.78,Software
8724,Bitchip,Bitchip_0.9.2,3.81,Software
8725,Job,Job_0.5.4,4.52,Software
8726,Veribet,Veribet_0.67,1.13,Service
8727,Toughjoyfax,Toughjoyfax_0.7.0,8.04,Service
8728,Job,Job_0.8.0,0.66,Hardware
8729,Domainer,Domainer_6.92,7.34,Hardware
8730,Redhold,Redhold_1.4.3,8.02,Hardware
8731,Y-Solowarm,Y-Solowarm_0.79,1.59,Hardware
8732,Zaam-Dox,Zaam-Dox_0.91,1.92,Hardware
8733,Prodder,Prodder_0.2.2,8.34,Software
8734,Bigtax,Bigtax_2.8.8,9.94,Service
8735,Voltsillam,Voltsillam_0.4.3,5.72,Hardware
8736,Domainer,Domainer_3.3.0,2.01,Service
8737,Job,Job_9.6.2,3.3,Service
8738,Bigtax,Bigtax_6.0.9,1.82,Service
8739,Zontrax,Zontrax_0.8.1,3.81,Hardware
8740,Voltsillam,Voltsillam_6.6.4,6.52,Hardware
8741,Tres-Zap,Tres-Zap_0.4.5,3.25,Hardware
8742,Rank,Rank_8.8.7,4.15,Software
8743,Vagram,Vagram_2.23,1.96,Service
8744,Ventosanzap,Ventosanzap_5.5,9.26,Hardware
8745,Wrapsafe,Wrapsafe_3.60,7.62,Hardware
8746,Tres-Zap,Tres-Zap_4.8,7.54,Hardware
8747,Flexidy,Flexidy_0.5.9,2.92,Service
8748,Transcof,Transcof_0.3.1,8.85,Service
8749,Sonsing,Sonsing_0.12,8.49,Hardware
8750,Zathin,Zathin_5.9,0.8,Service
8751,Trippledex,Trippledex_7.59,4.62,Service
8752,Wrapsafe,Wrapsafe_9.51,0.83,Software
8753,Asoka,Asoka_3.45,3.07,Hardware
8754,Tempsoft,Tempsoft_0.67,6.8,Software
8755,Bytecard,Bytecard_3.9,7.92,Hardware
8756,Andalax,Andalax_0.41,3.29,Hardware
8757,Voltsillam,Voltsillam_1.9,1.66,Hardware
8758,Fixflex,Fixflex_7.5,4.45,Software
8759,Prodder,Prodder_0.65,7.19,Hardware
8760,Holdlamis,Holdlamis_3.18,5.37,Service
8761,Sonair,Sonair_1.6,2.9,Software
8762,Cardguard,Cardguard_8.40,4.11,Service
8763,Tresom,Tresom_5.8,3.64,Software
8764,Overhold,Overhold_9.4,6.83,Service
8765,Subin,Subin_0.3.2,2.98,Software
8766,Span,Span_0.5.7,5.94,Service
8767,Fixflex,Fixflex_4.9,0.26,Hardware
8768,Job,Job_0.5.4,0.74,Service
8769,Wrapsafe,Wrapsafe_2.2.9,7.11,Service
8770,Tresom,Tresom_0.2.3,9.35,Hardware
8771,Opela,Opela_3.2,2,Software
8772,Regrant,Regrant_0.9.5,2.63,Service
8773,Stringtough,Stringtough_0.61,6.45,Hardware
8774,Lotstring,Lotstring_9.21,2.4,Software
8775,Bitwolf,Bitwolf_0.5.7,2.55,Software
8776,Gembucket,Gembucket_3.6,3.81,Service
8777,Mat Lam Tam,Mat Lam Tam_7.33,3.48,Hardware
8778,Trippledex,Trippledex_7.1.0,4.07,Hardware
8779,Otcom,Otcom_1.8.7,0.88,Software
8780,Bitwolf,Bitwolf_0.70,1.51,Hardware
8781,Namfix,Namfix_3.3,1,Hardware
8782,Alpha,Alpha_0.5.0,4.28,Service
8783,Zaam-Dox,Zaam-Dox_0.5.9,8.46,Hardware
8784,Gembucket,Gembucket_3.7.6,2.54,Hardware
8785,Vagram,Vagram_0.3.2,4.18,Software
8786,Wrapsafe,Wrapsafe_1.5.7,2.05,Software
8787,Span,Span_7.4,6.83,Hardware
8788,Rank,Rank_5.8.8,4.17,Software
8789,Zontrax,Zontrax_5.42,7.8,Hardware
8790,Aerified,Aerified_5.80,2.13,Software
8791,Bytecard,Bytecard_5.1.1,0.01,Hardware
8792,Tresom,Tresom_0.45,0.38,Hardware
8793,Alpha,Alpha_5.31,1.91,Service
8794,Flowdesk,Flowdesk_0.17,5.24,Service
8795,Holdlamis,Holdlamis_0.21,7.15,Hardware
8796,Bamity,Bamity_8.65,4.29,Software
8797,Transcof,Transcof_3.19,3.84,Hardware
8798,Duobam,Duobam_2.1.0,4.88,Service
8799,Namfix,Namfix_0.6.5,0.79,Software
8800,Temp,Temp_1.15,8.5,Service
8801,Fintone,Fintone_0.86,4.89,Service
8802,Tin,Tin_5.2.8,9.64,Service
8803,Y-Solowarm,Y-Solowarm_5.0,0.36,Hardware
8804,Namfix,Namfix_3.6.8,8.65,Service
8805,Latlux,Latlux_0.4.5,9.62,Software
8806,Hatity,Hatity_9.4.8,3.27,Service
8807,Toughjoyfax,Toughjoyfax_0.42,4.25,Software
8808,Biodex,Biodex_0.40,5.91,Service
8809,Ventosanzap,Ventosanzap_4.12,9.26,Service
8810,Fixflex,Fixflex_0.41,4.75,Hardware
8811,Fixflex,Fixflex_0.16,1.8,Hardware
8812,Flexidy,Flexidy_9.2.1,7.58,Service
8813,Kanlam,Kanlam_1.7.6,6.15,Software
8814,Ventosanzap,Ventosanzap_8.77,2.77,Service
8815,Prodder,Prodder_6.7.0,4.13,Software
8816,Gembucket,Gembucket_9.51,1.43,Hardware
8817,Domainer,Domainer_0.9.2,0.29,Service
8818,Tampflex,Tampflex_5.6,9.89,Hardware
8819,Span,Span_0.4.9,2.94,Software
8820,Lotlux,Lotlux_5.7.2,4.53,Software
8821,Flowdesk,Flowdesk_9.87,6.11,Service
8822,Konklab,Konklab_2.4.8,3.94,Service
8823,Redhold,Redhold_1.6,6.18,Software
8824,Trippledex,Trippledex_0.5.4,1.06,Service
8825,Daltfresh,Daltfresh_2.5.8,5.8,Service
8826,Flowdesk,Flowdesk_2.47,1.85,Service
8827,Gembucket,Gembucket_9.33,8.74,Software
8828,Fintone,Fintone_9.6,8.61,Software
8829,Ventosanzap,Ventosanzap_0.36,9.29,Software
8830,Overhold,Overhold_4.1.0,4.15,Software
8831,Fixflex,Fixflex_4.3.4,0.89,Software
8832,Zontrax,Zontrax_7.8,8.19,Hardware
8833,Alphazap,Alphazap_0.9.7,3.17,Software
8834,Namfix,Namfix_1.3,7.61,Software
8835,Sonsing,Sonsing_0.68,4.96,Service
8836,Flexidy,Flexidy_0.8.2,1.71,Service
8837,Konklux,Konklux_8.52,5.29,Hardware
8838,Subin,Subin_5.99,9.62,Software
8839,Subin,Subin_7.0.8,7.22,Software
8840,Tin,Tin_0.5.6,8.33,Service
8841,Alphazap,Alphazap_2.9.1,7.96,Hardware
8842,Pannier,Pannier_0.8.1,1.1,Software
8843,Fix San,Fix San_8.0.7,3.89,Software
8844,Sonair,Sonair_0.8.5,5.52,Service
8845,Rank,Rank_4.2.5,9.18,Hardware
8846,Voyatouch,Voyatouch_8.2,7.49,Software
8847,Lotstring,Lotstring_4.84,7.32,Hardware
8848,Fintone,Fintone_1.6.1,8.25,Service
8849,Otcom,Otcom_0.8.5,1.49,Hardware
8850,Bitwolf,Bitwolf_0.73,2.45,Service
8851,Overhold,Overhold_1.02,2.16,Service
8852,Bamity,Bamity_5.83,4.16,Software
8853,Konklab,Konklab_4.9.6,7.11,Service
8854,Temp,Temp_0.9.5,8.41,Hardware
8855,Cardguard,Cardguard_7.3,3.2,Service
8856,Tampflex,Tampflex_5.2,2.55,Hardware
8857,Bitwolf,Bitwolf_1.7.4,2.84,Software
8858,Lotstring,Lotstring_0.3.3,4.35,Service
8859,Ventosanzap,Ventosanzap_5.02,9.29,Hardware
8860,Temp,Temp_4.0,0.28,Software
8861,Fixflex,Fixflex_0.92,5.24,Hardware
8862,Tin,Tin_0.4.8,4.37,Hardware
8863,Opela,Opela_0.4.7,7.91,Software
8864,Fix San,Fix San_0.78,3.27,Software
8865,Sonair,Sonair_5.56,3.6,Software
8866,It,It_0.8.7,7.11,Service
8867,Stim,Stim_0.68,8.71,Service
8868,Sonair,Sonair_0.7.1,3,Hardware
8869,Alphazap,Alphazap_7.2.5,8.83,Hardware
8870,Stronghold,Stronghold_0.4.3,8.25,Software
8871,Otcom,Otcom_0.49,6.64,Software
8872,Cardguard,Cardguard_0.7.3,9.37,Software
8873,Biodex,Biodex_2.3,3.45,Software
8874,Subin,Subin_0.5.4,6.75,Service
8875,Tin,Tin_7.6,8.7,Service
8876,Cardguard,Cardguard_0.73,7.03,Software
8877,Keylex,Keylex_0.93,4.2,Software
8878,Fintone,Fintone_8.2.2,2.4,Service
8879,It,It_0.7.8,3.31,Hardware
8880,Keylex,Keylex_0.52,9.46,Hardware
8881,Asoka,Asoka_5.9.3,9.76,Service
8882,Zaam-Dox,Zaam-Dox_6.3,7.69,Hardware
8883,Trippledex,Trippledex_8.1,8.53,Hardware
8884,Stringtough,Stringtough_1.3,6.16,Hardware
8885,Fintone,Fintone_8.0,4.96,Hardware
8886,Domainer,Domainer_6.4,7.36,Hardware
8887,Keylex,Keylex_6.5.3,7.2,Software
8888,Mat Lam Tam,Mat Lam Tam_2.0,0.58,Hardware
8889,Pannier,Pannier_0.91,4.98,Software
8890,Daltfresh,Daltfresh_0.2.4,4.03,Software
8891,Toughjoyfax,Toughjoyfax_2.8,6.06,Software
8892,Transcof,Transcof_2.65,6.26,Hardware
8893,Konklab,Konklab_8.3,5.4,Service
8894,Alpha,Alpha_5.1.5,3.06,Service
8895,Bitwolf,Bitwolf_4.3,0.66,Service
8896,Flexidy,Flexidy_0.29,1.88,Service
8897,Prodder,Prodder_0.9.8,8.07,Hardware
8898,Konklux,Konklux_0.9.7,3.88,Hardware
8899,Toughjoyfax,Toughjoyfax_0.48,1.88,Service
8900,Toughjoyfax,Toughjoyfax_1.87,7.31,Hardware
8901,Zoolab,Zoolab_4.22,1.41,Service
8902,Trippledex,Trippledex_0.4.9,0.79,Hardware
8903,Latlux,Latlux_6.25,6.53,Software
8904,Daltfresh,Daltfresh_0.81,3.85,Service
8905,Cookley,Cookley_0.3.1,4.64,Software
8906,Biodex,Biodex_8.7,1.95,Hardware
8907,Zamit,Zamit_0.4.5,0.72,Service
8908,Lotlux,Lotlux_0.9.0,3.39,Software
8909,Ventosanzap,Ventosanzap_0.2.7,0.91,Software
8910,Wrapsafe,Wrapsafe_8.9.7,1.94,Service
8911,Voltsillam,Voltsillam_2.0,5,Software
8912,Flowdesk,Flowdesk_0.13,7.72,Service
8913,Home Ing,Home Ing_0.5.9,5.78,Software
8914,Tres-Zap,Tres-Zap_1.11,4.55,Service
8915,Zathin,Zathin_0.6.4,9.91,Software
8916,Holdlamis,Holdlamis_6.1.3,8.62,Service
8917,Latlux,Latlux_0.16,4.4,Service
8918,Zaam-Dox,Zaam-Dox_8.1.4,9.53,Service
8919,Sonair,Sonair_1.6.6,3.25,Software
8920,Tres-Zap,Tres-Zap_0.72,5.2,Hardware
8921,Rank,Rank_0.74,4.21,Service
8922,Cookley,Cookley_6.2,4.7,Hardware
8923,Sonair,Sonair_3.91,3.11,Hardware
8924,Daltfresh,Daltfresh_3.7.1,3.29,Hardware
8925,Matsoft,Matsoft_7.4.9,2.47,Service
8926,Konklab,Konklab_2.04,5.69,Software
8927,Lotstring,Lotstring_4.1,2.74,Software
8928,Aerified,Aerified_4.1,5.09,Hardware
8929,Regrant,Regrant_8.13,8.9,Hardware
8930,Ventosanzap,Ventosanzap_4.5.7,4.07,Software
8931,Span,Span_1.5,5.87,Service
8932,Treeflex,Treeflex_8.48,6.11,Service
8933,Opela,Opela_0.37,0.43,Service
8934,Fintone,Fintone_0.3.4,8.64,Service
8935,Ventosanzap,Ventosanzap_4.3.1,7.5,Software
8936,Treeflex,Treeflex_0.69,6.86,Hardware
8937,Bytecard,Bytecard_0.7.3,3.77,Hardware
8938,Asoka,Asoka_6.89,5.24,Service
8939,Tin,Tin_8.8.1,5.42,Service
8940,Bitchip,Bitchip_8.68,8.7,Software
8941,Zoolab,Zoolab_0.27,7.83,Software
8942,Stronghold,Stronghold_6.7,8.83,Hardware
8943,Cardify,Cardify_6.1,7.04,Service
8944,Bytecard,Bytecard_0.96,4.43,Software
8945,Cardify,Cardify_0.49,5.83,Hardware
8946,Tempsoft,Tempsoft_4.73,9.46,Software
8947,Viva,Viva_0.63,5.64,Hardware
8948,Y-Solowarm,Y-Solowarm_5.75,9.42,Software
8949,Tin,Tin_0.2.9,1.96,Service
8950,Holdlamis,Holdlamis_0.8.3,5.19,Software
8951,Voltsillam,Voltsillam_6.7,8.97,Service
8952,Ronstring,Ronstring_0.27,8.74,Software
8953,Cardify,Cardify_8.7.4,5.55,Service
8954,Otcom,Otcom_1.7,3.98,Service
8955,Asoka,Asoka_0.6.0,9.17,Service
8956,Otcom,Otcom_0.9.2,9.89,Software
8957,Latlux,Latlux_0.2.6,2.99,Software
8958,Veribet,Veribet_0.1.1,0.24,Hardware
8959,Redhold,Redhold_4.0.8,3.72,Hardware
8960,Cookley,Cookley_9.9.7,3.75,Service
8961,Wrapsafe,Wrapsafe_0.9.3,9.4,Software
8962,Lotlux,Lotlux_0.78,3.12,Hardware
8963,Latlux,Latlux_4.6,0.21,Software
8964,Treeflex,Treeflex_8.51,5.77,Software
8965,Hatity,Hatity_9.9.6,8.96,Hardware
8966,Subin,Subin_0.16,9.16,Software
8967,Zoolab,Zoolab_0.65,4.99,Service
8968,Bitwolf,Bitwolf_4.51,3.48,Software
8969,Tres-Zap,Tres-Zap_8.7.1,6.51,Hardware
8970,Subin,Subin_0.5.4,5.69,Software
8971,Solarbreeze,Solarbreeze_9.69,0.54,Service
8972,Tres-Zap,Tres-Zap_4.61,7.99,Software
8973,Daltfresh,Daltfresh_0.29,0.05,Software
8974,Flexidy,Flexidy_7.22,4.52,Service
8975,Hatity,Hatity_1.38,4.88,Hardware
8976,Matsoft,Matsoft_7.5.0,6.55,Software
8977,Biodex,Biodex_7.4,2.58,Service
8978,Otcom,Otcom_1.1,6.9,Service
8979,Holdlamis,Holdlamis_6.05,4.1,Service
8980,Stringtough,Stringtough_0.2.5,3.87,Hardware
8981,Daltfresh,Daltfresh_0.5.1,6.01,Software
8982,Stim,Stim_0.4.4,7.23,Service
8983,Zathin,Zathin_8.42,2.9,Service
8984,Tres-Zap,Tres-Zap_7.5,7.94,Software
8985,Tresom,Tresom_5.3,0.56,Software
8986,Y-find,Y-find_5.8.5,2.02,Hardware
8987,Namfix,Namfix_0.3.5,8.93,Service
8988,Overhold,Overhold_8.36,4.2,Software
8989,Sub-Ex,Sub-Ex_0.38,7.22,Software
8990,Aerified,Aerified_0.7.6,1.41,Service
8991,Lotstring,Lotstring_0.38,5.48,Service
8992,Alpha,Alpha_7.2,7.62,Service
8993,Y-find,Y-find_3.99,0.08,Hardware
8994,Voltsillam,Voltsillam_9.7,1.48,Hardware
8995,Stronghold,Stronghold_0.3.3,2.57,Service
8996,Otcom,Otcom_0.86,6.84,Software
8997,Subin,Subin_0.68,1.59,Service
8998,Bitchip,Bitchip_1.2.0,3.94,Software
8999,Stim,Stim_0.37,1.79,Service
9000,Transcof,Transcof_7.10,5.73,Service
9001,Zoolab,Zoolab_2.0.5,0.47,Service
9002,Vagram,Vagram_2.3,0.64,Software
9003,Cookley,Cookley_0.7.9,1.22,Hardware
9004,Fixflex,Fixflex_4.6,8.62,Software
9005,Solarbreeze,Solarbreeze_0.50,8.25,Software
9006,Lotstring,Lotstring_7.9.2,7.19,Service
9007,Cookley,Cookley_2.2,1.15,Service
9008,Asoka,Asoka_6.0,3.17,Service
9009,Quo Lux,Quo Lux_1.7,5.5,Software
9010,Konklux,Konklux_6.9,3.46,Service
9011,Holdlamis,Holdlamis_6.0.7,3.88,Hardware
9012,Home Ing,Home Ing_2.5,4.11,Software
9013,Stronghold,Stronghold_0.15,8.34,Service
9014,Rank,Rank_0.6.4,9.9,Hardware
9015,Ronstring,Ronstring_1.08,4.63,Hardware
9016,Temp,Temp_6.63,6.25,Service
9017,Kanlam,Kanlam_6.7.5,4.37,Hardware
9018,Zamit,Zamit_9.4.1,1.96,Software
9019,Ronstring,Ronstring_0.8.7,5.27,Hardware
9020,Zoolab,Zoolab_0.6.1,4.05,Hardware
9021,Sonsing,Sonsing_6.0,3.28,Software
9022,Holdlamis,Holdlamis_7.0,5.87,Software
9023,Stringtough,Stringtough_0.74,7.07,Service
9024,Vagram,Vagram_1.0.8,8.04,Hardware
9025,Trippledex,Trippledex_0.6.7,8.46,Hardware
9026,Tempsoft,Tempsoft_0.7.1,5.58,Hardware
9027,Job,Job_0.5.2,4.58,Software
9028,Bytecard,Bytecard_8.9,9.45,Software
9029,Keylex,Keylex_8.4.0,9.52,Hardware
9030,Flowdesk,Flowdesk_8.04,0.47,Hardware
9031,Voyatouch,Voyatouch_0.19,1.89,Software
9032,Domainer,Domainer_9.0,4.49,Software
9033,Transcof,Transcof_4.69,3.73,Hardware
9034,Alpha,Alpha_0.76,6.22,Software
9035,Zaam-Dox,Zaam-Dox_6.4,3.73,Software
9036,Andalax,Andalax_2.6.8,0.92,Service
9037,Cardguard,Cardguard_0.62,8.46,Service
9038,Keylex,Keylex_0.2.8,7.03,Hardware
9039,Latlux,Latlux_2.07,3.17,Service
9040,Asoka,Asoka_4.1,5.08,Service
9041,Bigtax,Bigtax_6.68,5.21,Software
9042,Bigtax,Bigtax_0.33,9.34,Service
9043,Keylex,Keylex_0.3.6,2.6,Software
9044,Pannier,Pannier_6.27,7.03,Software
9045,Flowdesk,Flowdesk_5.7,9.74,Service
9046,Voltsillam,Voltsillam_0.78,7.8,Service
9047,Alpha,Alpha_0.3.3,9.96,Hardware
9048,Y-Solowarm,Y-Solowarm_0.2.2,8.11,Hardware
9049,Tempsoft,Tempsoft_9.68,9.14,Software
9050,Subin,Subin_0.18,0.06,Service
9051,Domainer,Domainer_8.8.8,1.78,Software
9052,Zontrax,Zontrax_7.4,8.1,Service
9053,Home Ing,Home Ing_3.47,0.28,Service
9054,Tresom,Tresom_4.6.7,9.67,Hardware
9055,Matsoft,Matsoft_6.93,0.4,Service
9056,Domainer,Domainer_7.55,6.86,Software
9057,Voltsillam,Voltsillam_1.84,0.98,Hardware
9058,Span,Span_3.70,5.96,Service
9059,Lotlux,Lotlux_3.69,1.56,Software
9060,Stim,Stim_0.42,3.7,Hardware
9061,Stim,Stim_0.27,7.49,Service
9062,Bitchip,Bitchip_0.5.9,9.4,Software
9063,Lotstring,Lotstring_7.5.8,5.83,Software
9064,Cardify,Cardify_0.62,4.05,Hardware
9065,Tampflex,Tampflex_2.3.4,1.42,Hardware
9066,Alpha,Alpha_0.62,3.88,Service
9067,Andalax,Andalax_2.5.3,3.78,Hardware
9068,Tresom,Tresom_0.19,5.79,Service
9069,Cookley,Cookley_0.82,7.94,Service
9070,Opela,Opela_0.9.6,0.01,Hardware
9071,Tampflex,Tampflex_0.11,2.4,Software
9072,Tin,Tin_6.8.3,2.65,Hardware
9073,Duobam,Duobam_4.8.1,9.4,Software
9074,Zontrax,Zontrax_0.5.9,0.3,Software
9075,Otcom,Otcom_9.93,7.57,Hardware
9076,Bytecard,Bytecard_8.8.9,5.03,Service
9077,Redhold,Redhold_5.8.9,8.62,Software
9078,Zoolab,Zoolab_0.12,0.98,Service
9079,Zamit,Zamit_1.9,5.99,Hardware
9080,Hatity,Hatity_4.4,1.37,Software
9081,Quo Lux,Quo Lux_8.32,5.97,Hardware
9082,Temp,Temp_8.8,2.78,Service
9083,Latlux,Latlux_0.45,7.71,Service
9084,Cookley,Cookley_0.69,8.55,Hardware
9085,Flexidy,Flexidy_0.6.7,3.39,Hardware
9086,Matsoft,Matsoft_0.48,9.14,Service
9087,Quo Lux,Quo Lux_9.46,2.15,Service
9088,Otcom,Otcom_0.2.7,8.54,Hardware
9089,Veribet,Veribet_3.9.2,0.82,Hardware
9090,Hatity,Hatity_3.1.1,3.06,Software
9091,Sonair,Sonair_0.9.0,7.2,Software
9092,Bamity,Bamity_2.8.3,6.81,Service
9093,Tres-Zap,Tres-Zap_2.39,2.44,Service
9094,Zaam-Dox,Zaam-Dox_3.0.7,0.14,Service
9095,Quo Lux,Quo Lux_4.3,5.13,Software
9096,Bytecard,Bytecard_0.5.4,8.71,Service
9097,Toughjoyfax,Toughjoyfax_4.5,2.89,Hardware
9098,Toughjoyfax,Toughjoyfax_0.74,2.04,Software
9099,Toughjoyfax,Toughjoyfax_5.86,1.07,Service
9100,Fixflex,Fixflex_4.2,9.43,Software
9101,Tin,Tin_5.09,8.47,Service
9102,Veribet,Veribet_9.66,6.22,Hardware
9103,Zontrax,Zontrax_9.1.5,7.18,Hardware
9104,Voyatouch,Voyatouch_0.76,2.39,Service
9105,Voltsillam,Voltsillam_0.11,8.18,Service
9106,Keylex,Keylex_5.0,0.22,Software
9107,Tresom,Tresom_0.9.1,0.45,Hardware
9108,Bitchip,Bitchip_4.0,1.44,Hardware
9109,Voltsillam,Voltsillam_0.4.7,1.59,Service
9110,Bitwolf,Bitwolf_0.2.2,9.45,Hardware
9111,Rank,Rank_0.5.7,6.77,Software
9112,Alpha,Alpha_0.85,4.66,Service
9113,Zamit,Zamit_9.6.2,3.97,Hardware
9114,Treeflex,Treeflex_7.5,4.71,Software
9115,Sonair,Sonair_8.9,5.19,Software
9116,Zamit,Zamit_0.1.7,6.4,Service
